Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.66177999973297,1.74292004108429,1.45342004299164,1.5645899772644,1.85859000682831,2.10998010635376,3.22929000854492,2.59316992759705,1.98781001567841,..,1.55792392223723,1.50650579603928,1.20397218661186,1.82774571561927,..
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.7414515,3.5819521,3.30659294,3.69365358,3.46786141,3.6826396,3.61788416,3.33093429,3.6418879,3.89904952,4.06134748,4.02830219,4.36269855,..,..
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.3,87.8,87,90.2,92.7,94.3,97.5,97.5,99.6,99.8,100,100,100,100,..
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,10.5,15.26,22.19,25.1,28.3,32,36.1847,44.4531,48.3,51.2,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.463,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483,..
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.4528586032738,97.2173193437696,97.1213977626125,97.2127527169757,97.433058484166,97.4508545353363,96.9411621819868,96.6249037351597,95.9343814573526,95.4735034890634,95.2338733103182,94.459178502415,92.9846466705678,91.4511421235026,..
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.3497085571289,94.108642578125,94.6744689941406,95.1442636196356,93.4926277980089,94.4516928962286,93.9037221276375,94.0418660922689,95.9107331693991,..,..,89.8339685558794,88.1918156520303,87.9534065332114,..
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.226,18.211,18.196,18.198,18.218,18.256,18.311,18.384,18.476,18.585,18.713,18.86,19.026,19.211,19.416
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,46.9179708088816,46.4715370252187,47.1404098004644,49.8093967521361,49.42552388546,37.089118857292,41.2288463291999,46.6826080196819,43.5362302960951,42.3975008711047
Sri Lanka,LKA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,28.2586234893223,30.0891002438121,31.6001879090711,30.741963079897,28.5461677263665,25.56406175833,26.3457342576137,23.9141452966445,17.8405226610902,18.7930222888714
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.784,4.118,3.88,4.186,4.157,4.519,4.242,4.046,4.318,4.67,5.364,4.981,4.528,5.997,4.996
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.0541942065330545,1.61660730423688,-0.737636737448398,5.72728087234704,7.57696602328922,0.694135527876625,3.93270319273282,0.220941147299996,2.00352549800972,2.93824658056356,-15.3018891740649,0.367606879216311,10.3424040546025,4.32855771559805,1.1664402290746
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,16622.9457908577,17832.4572919975,17532.0559008608,18580.1301949935,20219.3954237956,20328.8003530109,21387.5415511103,22464.9899633959,22901.3816403197,23595.4923231291,18859.0190361046,18361.1449697886,20985.0112160159,22600.4502299468,22771.4168922033
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,46846,46886,47033,47069,47089,47087,47075,47050,47008,46952,46870,46763,46709,46758,46843
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.54554015619203,2.49706527276352,2.49200145387318,3.26205857202123,2.85307503792741,2.54938006401062,3.00076147453842,2.77100327979144,3.03524983830349,2.72889566429639,3.10568635584663,2.78379011154175,3.5579615526858,3.49726171629099,..
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.2136941,5.1628871,5.01447868,5.04856586,4.75037622,5.12590599,5.42923307,5.27126026,4.89536953,5.19051361,5.66188908,6.17941952,5.56801701,..,..
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8,100,100,100,100,100,100,100,100,100,100,100,100,100,..
St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,63,63.2,64,64.6,65.4,66.2,67,67.8,68.6,69.4,70.2753,74.3716,75.5566,76.4208,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.452,71.4,71.362,71.29,71.228,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145,..
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,118.555717468262,117.532852172852,116.379661560059,114.317863464355,114.983367919922,117.220672607422,125.304527282715,124.003707136237,130.084546735557,129.53181272509,129.318854886476,138.731674194336,127.689992475545,121.118748518606,..
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.923469543457,109.116302490234,92.2169189453125,121.377906799316,113.12451171875,115.485420227051,116.914031982422,119.603784742756,116.923551171393,118.920614998431,111.195206559445,123.94677734375,119.88360814743,137.513208876365,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.322,31.182,31.062,30.964,30.885,30.827,30.79,30.773,30.776,30.799,30.843,30.906,30.991,31.096,31.221
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.330018546071486,4.32694280532142,-0.108756148262358,-1.81877603735991,1.32809022110105,0.101917836412952,3.42787214525211,3.37982617272246,2.88677902171601,-0.700322396299441,-24.3614732129122,11.598783583643,20.3884431828414,2.20988276526516,3.89175024218898
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,8673.68720340529,9128.99442011613,9260.30006551714,9577.21733754358,10044.8218377677,10334.9860823918,10638.1269396653,11333.1123822102,11642.6984727769,11794.0597229805,8411.07474936367,10459.1321248092,13103.8243147472,13554.7684784933,14181.6303351598
St. Lucia,LCA,"Population, total",SP.POP.TOTL,170906,171801,172587,173369,174138,174905,175646,176342,177017,177661,178250,178522,178781,179285,179744
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.4828999042511,3.5988199710846,3.29098010063171,3.87661004066467,3.89142990112305,3.88088011741638,5.2095799446106,3.6273152206015,3.33276009559631,3.27266001701355,3.61517000198364,5.86197746335882,4.64235019683838,2.74212002754211,3.84700018653403
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.12090254,5.0787816,4.9241581,5.05080271,4.62322617,4.51419878,4.44097996,4.36800241,4.17934036,4.17375898,6.75983715,5.67880821,5.01938295,..,..
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.2,95.4,95.3,97.2,98.1,99,99.8,99.9,100,100,100,100,100,100,..
St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.5,34,45.865,49.4,53.2,57.3,58.2226,59.1601,60.1126,61.0805,62.064,63.0633,65.3544,70.0834,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.768,72.962,72.86,72.687,72.676,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697,..
St. Lucia,LCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.3890533447266,97.876091003418,96.9173278808594,97.3613510131836,96.8783264160156,95.2710037231445,94.9370727539062,95.5083618164062,96.8281097412109,97.7209014892578,98.4292526245117,..,102.964202074272,101.370978688747,96.7822958387075
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.0315628051758,96.6020889282227,93.3481292724609,91.4860382080078,90.7485504150391,90.9497604370117,89.6722183227539,88.9026336669922,88.7150192260742,88.3461303710938,88.7376327514648,..,87.6844863891602,88.6818771362305,87.8672424011515
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.45,18.45,18.45,18.461,18.482,18.515,18.558,18.612,18.678,18.754,18.841,18.94,19.05,19.172,19.306
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.12,18.86,19.06,22.21,21.597,20.858,19.933,19.136,19.329,15.613,25.224,20.514,15.934,11.092,10.928
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,1,5,-8.00000324038295,-7.99999506898229,6.50000363700821,-12.500002246731,4.89999967133534,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,20930.5850690939,..,..,20638.765189511,..,..,..,..,19033.0594854512,..,21668.3740927942,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,36856,37069,37276,37419,37450,37369,37175,36837,36012,34267,31786,29961,28870,27515,26129
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
St. Martin (French part),MAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.752,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224,..
St. Martin (French part),MAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.47046793507802,-0.60627665148327,1.16911218376478,2.4624841721544,1.25025436927181,2.78316119435202,4.14593168183934,1.44883063367161,3.1756114423991,0.668428481084234,-4.26892434422649,2.09340124465459,3.1108330034352,5.32636472098717,4.06183490050209
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6551.96835992405,6527.68996854448,6713.80768643865,7072.46737188939,7168.82875342911,7353.73556054184,7656.90042881178,7988.04445019298,8428.12677153069,8740.59425232061,8351.20324040982,8641.27904024443,9693.55867833025,10582.3656725229,11501.2265187188
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,109959,109349,108736,108135,107535,106960,106349,105663,104926,104167,103526,102841,102046,101323,100616
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.80839014053345,..,..,..,..,4.95614634835429,5.45265007019043,5.37974977493286,5.22357988357544,..,5.46376310406546,..,7.07575034584772,6.4582691706334,..
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.30325222,4.23108053,4.45042276,4.24191046,4.17631912,4.11412001,4.09573793,4.22985649,4.25346231,4.25543451,4.8395834,5.36252117,4.68767738,..,..
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.7,94.1,95.4,96.8,98.1,99.4,99.7,100,100,100,100,100,100,100,..
St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,33.7,36.7,40,43.5,47.4,49.4,51.5,53.7,56,59.5763,63.381,67.4287,71.7226,75.9927,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.66,70.609,70.539,70.091,70.355,70.463,70.7,71.013,71.017,70.994,69.605,69.132,71.191,71.23,..
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.8388671875,102.390617370605,109.272888183594,110.921836853027,112.041053771973,113.448799133301,113.28003692627,113.043479919434,115.155746459961,..,..,..,..,111.270698547363,..
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,110.652717590332,108.306083679199,105.851867675781,108.723846435547,111.371963500977,114.022842407227,..,..,..,..,..,..,..,125.381042480469,..
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.961,49.356,49.754,50.154,50.558,50.964,51.373,51.784,52.198,52.614,53.032,53.452,53.875,54.299,54.725
St. Vincent and the Grenadines,VCT,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.966,20.049,19.867,19.367,19.249,19.141,19.028,19.006,18.984,19.235,20.636,20.341,19.417,18.574,18.056
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.85824195230107,-3.21353209253371,-17.0046884048945,1.95514463302422,4.66137954229873,1.91017689052751,3.46764218409288,0.70925628476644,-2.6809305497999,-2.17825104530091,-3.62980082410752,-1.8685204827207,-0.957816591119183,-29.4332718325149,-13.4932920592869
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1305.63598632813,1332.6572265625,1019.22210693359,1138.62780761719,1275.43835449219,1292.37963867188,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656,797.283447265625,989.312866210938
Sudan,SDN,"Population, total",SP.POP.TOTL,35414399,36140806,36923178,37785849,38823318,40024431,41259892,42714306,44230596,45548175,46789231,48066924,49383346,50042791,50448963
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.05810165,5.61579561,5.68827009,6.96487474,5.67619705,5.81112576,5.68438482,5.91767406,4.46358299,4.57118368,3.00965381,2.83127832,4.61874437,..,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,36,38.3,40.7,43.1,44.9,48,50.5,53,55.3,57.6,59.7,61.8,63.2,66,..
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,14.1,18.6,24.6,25.9,26.4383,..,..,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331,..
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,67.3397827148438,64.9761810302734,66.0605392456055,66.95703125,67.05712890625,67.6649703979492,69.8550796508789,70.3664779663086,72.0317687988281,72.3981094360352,..,..,..,..,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,39.6667785644531,35.2129783630371,38.7272605895996,40.9434089660645,42.046989440918,42.5230712890625,40.9556007385254,43.0903282165527,42.1366996765137,43.5378608703613,..,..,..,..,..
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.089,33.207,33.346,33.507,33.689,33.894,34.121,34.37,34.642,34.936,35.253,35.593,35.956,36.342,36.752
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,32.728309950035,27.512339023518,21.8561745247301,26.8585245020134,20.8451090041313,18.3782728546541,15.2816698903461,17.8313898297102,21.8679187274323,26.1196204552625,9.95514507626151,4.12754863828426,2.69883443585856,2.47372878267665,2.46152285835024
Sudan,SDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.3985392323003,23.2624340175259,19.7241316199789,17.1950466966314,15.0415341466529,12.8081335322639,9.3059152625505,10.7686344431485,9.9893502376745,14.3050078362201,5.78653523341068,3.46580920270714,2.17826429341476,2.17279846218936,2.87301064258045
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.161,17.44,17.002,16.3,15.411,14.347,13.606,12.953,12.303,11.658,11.958,11.044,7.53,..,..
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.16882515225814,5.84936767173009,2.69034974668847,2.9334416518612,0.255503031645475,-3.41304268067621,-4.91166050905851,1.56603782534897,4.94827108468886,1.16758977233877,-15.9751917148622,-2.43538583612838,2.40622235601218,2.53956675446825,2.83958602846054
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,7943.60482816915,7949.88867218383,8851.24050668908,9043.19281529222,9108.18905406764,8813.61705392067,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953,6084.43876736445,5494.07409425517,7430.70219176443
Suriname,SUR,"Population, total",SP.POP.TOTL,549923,556269,562633,569020,575373,581627,587757,593713,599513,605768,612317,617896,623164,628886,634431
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,5.53479610522553,5.64051904970974,5.45861311514349,4.92259355761269,6.77857289012664,4.58425708265782,4.13154972947739,3.43460841988051,2.86623341491363,..
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.6978569,4.40932178,4.28435707,4.48738098,4.52127838,5.80808163,5.99283743,5.32285929,6.68946934,8.52921391,6.67584229,5.46009398,5.91760969,..,..
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.2,94.6,94.6,94.6,94.6,95,95.8,96.6,97.4,97.9,98.4,98.8,99,99.6,..
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.59,32,34.6812,37.4,40.08,42.7638,45.4,48.9452,55.1,62,69.8369,76.572,77.6494,78.3958,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631,..
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.471636358299,101.072891797094,102.775590258689,105.284141540527,106.412658691406,109.042251586914,107.464701154132,102.176248921713,100.726147342995,101.246120001205,102.277236938477,94.8813212598899,95.2972632875249,64.1794204711914,..
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.4902572631836,69.0407867431641,69.1272811889648,69.1293334960938,67.3043899536133,70.1560287475586,..,..,74.745979309082,..,73.11669921875,65.6294708251953,77.7318215623084,76.1109237670898,..
